id,day,airline,destination,dest_region,dest_size,boarding_area,dept_time,wait_min,cleanliness,safety,satisfaction
2106,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,289.0,Somewhat clean,Very safe,Somewhat satsified
3275,Tuesday,UNITED,LAS VEGAS,West US,Hub,Gates 70-90,2018-12-31,85.0000000000002,Average,Neutral,Somewhat satsified
727,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,215.0,Somewhat clean,Neutral,Somewhat satsified
3237,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,110.0,Somewhat clean,Neutral,Somewhat satsified
837,Tuesday,AMERICAN,DALLAS-FT. WORTH,Midwest US,    Hub,Gates 50-59,2018-12-31,90.00000000000021,Clean,Very safe,Very satisfied
2756,Thursday,DELTA,ATLANTA,East US,Hub,Gates 40-48,2018-12-31,180.0,Somewhat clean,Somewhat safe,Somewhat satsified
408,Saturday,UNITED,PHOENIX,West US,Hub,Gates 70-90,2018-12-31,475.0,Clean,Very safe,Very satisfied
2060,Thursday,AMERICAN,PHILADELPHIA,East US,Large,Gates 50-59,2018-12-31,177.0,Clean,Very safe,Somewhat satsified
413,Saturday,UNITED,PHOENIX,West US,    Hub,Gates 70-90,2018-12-31,115.0,Somewhat clean,Very unsafe,Very satisfied
1944,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,115.0,Somewhat clean,Somewhat safe,Somewhat satsified
2979,Wednesday,AMERICAN,CHARLOTTE,East US,Hub,Gates 50-59,2018-12-31,75.0000000000001,Somewhat clean,Very safe,Somewhat satsified
2539,Tuesday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,75.0,Somewhat clean,Somewhat safe,Somewhat satsified
3011,Tuesday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,125.0,Somewhat clean,Very safe,Somewhat satsified
1738,Monday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,220.0,Average,Neutral,Neutral
2726,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,270.0,Clean,Very safe,Somewhat satsified
1375,Tuesday,UNITED INTL,PARIS-DE GAULLE,Europe,Hub,Gates 91-102,2018-12-31,105.0,Clean,Very safe,Very satisfied
1610,Thursday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,125.0,Clean,Very safe,Somewhat satsified
2955,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,95.0000000000001,Somewhat clean,Very safe,Somewhat satsified
1803,Sunday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,220.0,Somewhat clean,Somewhat safe,Somewhat satsified
1231,Thursday,ANA ALL NIPPON,TOKYO-NARITA,Asia,Hub,Gates 91-102,2018-12-31,200.0,Average,Somewhat safe,Somewhat satsified
2256,Saturday,UNITED,BAKERSFIELD,West US,Small,Gates 70-90,2018-12-31,193.0,Clean,Very safe,Somewhat satsified
2310,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,Hub,Gates 50-59,2018-12-31,100.0,Clean,Somewhat safe,Very satisfied
2701,Friday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,150.0,Clean,Very safe,Very satisfied
429,Sunday,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,160.0,Average,Somewhat safe,Neutral
734,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,185.0,Somewhat clean,Very safe,Somewhat satsified
1173,Tuesday,SOUTHWEST,LAS VEGAS,West US,    Hub,Gates 20-39,2018-12-31,125.0,Clean,Very safe,Very satisfied
324,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,59.99999999999989,Somewhat clean,Very safe,Neutral
2381,Wednesday,UNITED INTL,BEIJING,Asia,    Hub,Gates 91-102,2018-12-31,195.0,Clean,Very safe,Very satisfied
1527,Wednesday,ALASKA,LOS ANGELES,West US,Hub     ,Gates 40-48,2018-12-31,110.0,Average,Somewhat safe,Somewhat satsified
273,Thursday,UNITED,LOS ANGELES,West US,Hub,Gates 70-90,2018-12-31,130.0,Clean,Very safe,Somewhat satsified
1239,Thursday,UNITED INTL,TOKYO-NARITA,Asia,    Hub,Gates 91-102,2018-12-31,150.0,Somewhat clean,Very safe,Somewhat satsified
825,Sunday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,125.0,Somewhat clean,Somewhat safe,Somewhat satsified
807,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,100.0,Somewhat clean,Somewhat safe,Somewhat satsified
1361,Tuesday,UNITED INTL,KANSAI,Asia,Hub,Gates 91-102,2018-12-31,155.0,Somewhat clean,Somewhat safe,Somewhat satsified
2681,Tuesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,110.0,Somewhat clean,Somewhat safe,Somewhat satsified
1584,Wednesday,DELTA,SALT LAKE CITY,West US,    Medium,Gates 40-48,2018-12-31,125.0,Clean,Very safe,Somewhat satsified
712,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,165.0,Clean,Very safe,Very satisfied
234,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,100.0,Somewhat clean,Very safe,Somewhat satsified
3150,Tuesday,UNITED,SAN DIEGO,West US,Medium,Gates 60-69,2018-12-31,90.0,Clean,Somewhat safe,Very satisfied
2777,Thursday,DELTA,ATLANTA,EAST US,    Hub,Gates 40-48,2018-12-31,110.0,Clean,Very safe,Very satisfied
2451,Friday,ALASKA,SALT LAKE CITY,West US,    Medium,Gates 1-12,2018-12-31,600.0,Somewhat clean,Very safe,Somewhat satsified
1756,Monday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175.0,Somewhat clean,Somewhat safe,Somewhat satsified
2150,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,183.0,Somewhat clean,Somewhat safe,Somewhat satsified
1197,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub     ,Gates 20-39,2018-12-31,105.0,Average,Very safe,Somewhat satsified
2347,Tuesday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,125.0,Average,Very safe,Somewhat satsified
440,Sunday,UNITED,INDIANAPOLIS,Midwest US,Medium,Gates 60-69,2018-12-31,213.0,Somewhat clean,Very safe,Very satisfied
1439,Wednesday,FRONTIER,DENVER,West US,Hub     ,Gates 20-39,2018-01-01,419.0,Somewhat clean,Somewhat safe,Somewhat satsified
730,Thursday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,215.0,Clean,Neutral,Very satisfied
2747,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,150.0,Somewhat clean,Very safe,Neutral
1304,Thursday,JETBLUE,NEW YORK-JFK,East US,Hub,Gates 1-12,2018-12-31,126.0,Somewhat clean,Very safe,Neutral
2249,Saturday,UNITED,BAKERSFIELD,West US,Small     ,Gates 70-90,2018-12-31,148.0,Clean,Somewhat safe,Somewhat satsified
700,Thursday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,215.0,Somewhat clean,Very safe,Neutral
2161,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,153.0,Average,Somewhat safe,Neutral
3073,Sunday,PHILIPPINE AIRLINES,MANILA,Asia,Medium,Gates 1-12,2018-01-01,335.0,Somewhat clean,Neutral,Somewhat satsified
3224,Thursday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,130.0,Clean,Very safe,Very satisfied
2749,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,180.0,Somewhat clean,Very safe,Neutral
2063,Thursday,AMERICAN,PHILADELPHIA,East US,Large,Gates 50-59,2018-12-31,117.0,Somewhat clean,Somewhat safe,Somewhat satsified
2618,Tuesday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,90.0,Clean,Very safe,Very satisfied
1859,Sunday,ALASKA,KAHULUI,West US,Small,Gates 50-59,2018-12-31,175.0,Clean,Very safe,Somewhat satsified
2465,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,101.0,Clean,Very safe,Somewhat satsified
3267,Tuesday,UNITED,LAS VEGAS,West US,Hub,Gates 70-90,2018-12-31,271.0,Clean,Neutral,Somewhat satsified
2972,Wednesday,AMERICAN,CHARLOTTE,East US,Hub,Gates 50-59,2018-12-31,120.0,Somewhat clean,Neutral,Very satisfied
1899,Monday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,145.0,Somewhat clean,Somewhat safe,Somewhat satsified
2039,Friday,BRITISH AIRWAYS,LONDON HEATHROW,eur,    Hub,Gates 1-12,2018-12-31,900.0,Average,Somewhat safe,Neutral
1153,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,79.9999999999999,Clean,Very safe,Somewhat satsified
1134,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,120.0,Somewhat clean,Very safe,Neutral
198,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,100.0,Somewhat clean,Somewhat safe,Somewhat satsified
1296,Tuesday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,170.0,Somewhat clean,Neutral,Somewhat satsified
2680,Friday,UNITED,ORLANDO,East US,Hub,Gates 70-90,2018-12-31,142.0,Somewhat clean,Somewhat safe,Somewhat satsified
2650,Saturday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,122.0,Somewhat clean,Very safe,Somewhat satsified
1534,Wednesday,ALASKA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,95.0,Average,Very safe,Somewhat satsified
1575,Wednesday,UNITED INTL,HONG KONG,Asia,Hub,Gates 91-102,2018-12-31,150.0,Clean,Somewhat safe,Neutral
2424,Tuesday,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,165.0,Somewhat clean,Somewhat safe,Somewhat satsified
1071,Friday,AIR CANADA,CALGARY,Canada/Mexico,Medium,Gates 91-102,2018-12-31,355.0,Average,Very safe,Neutral
2798,Thursday,DELTA,SALT LAKE CITY,West US,Medium,Gates 40-48,2018-12-31,110.0,Somewhat clean,Very safe,Somewhat satsified
2193,Wednesday,AER LINGUS,DUBLIN,eur,Large     ,Gates 91-102,2018-12-31,190.0,Clean,Very safe,Very satisfied
328,Thursday,UNITED,BURBANK,West US,Small,Gates 70-90,2018-12-31,400.0,Somewhat clean,Very safe,Somewhat satsified
2967,Tuesday,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,165.0,Somewhat clean,Very safe,Somewhat satsified
1521,Wednesday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,195.0,Clean,Very safe,Very satisfied
2813,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,130.0,Clean,Very safe,Somewhat satsified
3130,Thursday,DELTA,SALT LAKE CITY,West US,Medium,Gates 40-48,2018-12-31,105.0,Average,Very safe,Very satisfied
1764,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,    Hub,Gates 50-59,2018-12-31,130.0,Somewhat clean,Very safe,Neutral
227,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,110.0,Average,Somewhat safe,Somewhat satsified
1825,Monday,UNITED INTL,LONDON HEATHROW,eur,    Hub,Gates 91-102,2018-12-31,140.0,Clean,Very safe,Very satisfied
1483,Wednesday,AVIANCA,SAN SALVADOR,Central/South America,Small,Gates 1-12,2018-12-31,155.0,Clean,Very safe,Very satisfied
2853,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,217.0,Clean,Neutral,Very satisfied
1782,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,180.0,Somewhat clean,Somewhat safe,Somewhat satsified
1951,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,eur,    Hub,Gates 1-12,2018-12-31,175.0,Clean,Very safe,Neutral
329,Wednesday,SOUTHWEST,PHOENIX,West US,Hub,Gates 20-39,2018-12-31,225.0,Clean,Very safe,Very satisfied
1633,Thursday,KOREAN AIR,SEOUL,Asia,Hub,Gates 1-12,2018-12-31,165.0,Clean,Very safe,Very satisfied
927,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,120.0,Clean,Very safe,Neutral
258,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,145.0,Somewhat clean,Somewhat safe,Somewhat satsified
2022,Wednesday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,150.0,Somewhat clean,Somewhat safe,Somewhat satsified
3263,Tuesday,UNITED,SAN DIEGO,West US,Medium,Gates 70-90,2018-12-31,286.0,Somewhat clean,Neutral,Neutral
627,Thursday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,110.0,Clean,Very safe,Somewhat satsified
619,Thursday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,120.0,Clean,Very safe,Somewhat satsified
2961,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,110.0,Average,Somewhat safe,Neutral
2529,Tuesday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,100.0,Clean,Very safe,Very satisfied
2202,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,225.0,Clean,Somewhat safe,Somewhat satsified
2854,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,157.0,Somewhat clean,Very safe,Somewhat satsified
2265,Wednesday,UNITED,LOS ANGELES,West US,Hub,Gates 60-69,2018-12-31,450.0,Somewhat clean,Somewhat safe,Somewhat satsified
2359,Wednesday,UNITED,AUSTIN,Midwest US,Medium,Gates 70-90,2018-12-31,120.0,Somewhat clean,Very safe,Somewhat satsified
1625,Thursday,KOREAN AIR,SEOUL,Asia,Hub,Gates 1-12,2018-12-31,445.0,Clean,Very safe,Very satisfied
1854,Wednesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,95.0000000000001,Clean,Somewhat safe,Somewhat satsified
982,Friday,LUFTHANSA,MUNICH,eur,    Hub,Gates 91-102,2018-12-31,340.0,Average,Very safe,Neutral
1620,Thursday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,110.0,Clean,Somewhat safe,Very satisfied
1419,Saturday,UNITED,KANSAS CITY,Midwest US,Medium,Gates 70-90,2018-12-31,120.0,Average,Somewhat safe,Somewhat satsified
900,Tuesday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,280.0,Somewhat clean,Very safe,Very satisfied
2159,Saturday,CHINA EASTERN,QINGDAO,Asia,Large,Gates 1-12,2018-12-31,160.0,Clean,Very safe,Very satisfied
2649,Tuesday,SOUTHWEST,DENVER,West US,Hub     ,Gates 20-39,2018-12-31,79.9999999999999,Somewhat clean,Somewhat safe,Neutral
2784,Thursday,DELTA,ATLANTA,East US,Hub,Gates 40-48,2018-12-31,150.0,Clean,Very safe,Very satisfied
693,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,95.0000000000001,Somewhat clean,Neutral,Neutral
782,Thursday,UNITED INTL,SAN JOSE DEL CABO,Canada/Mexico,Small,Gates 91-102,2018-12-31,90.0,Clean,Very safe,Very satisfied
677,Thursday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,215.0,Somewhat clean,Somewhat safe,Somewhat satsified
771,Sunday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,75.0,Somewhat clean,Very safe,Neutral
342,Friday,LUFTHANSA,FRANKFURT,eur,Hub     ,Gates 91-102,2018-12-31,150.0,Clean,Somewhat safe,Very satisfied
3180,Thursday,AMERICAN,DALLAS-FT. WORTH,Midwest US,    Hub,Gates 50-59,2018-12-31,90.0,Clean,Somewhat safe,Somewhat satsified
2659,Tuesday,SOUTHWEST,DENVER,West US,    Hub,Gates 20-39,2018-12-31,79.9999999999999,Somewhat clean,Somewhat safe,Somewhat satsified
2698,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,eur,    Hub,Gates 1-12,2018-12-31,285.0,Somewhat clean,Very unsafe,Very satisfied
454,Sunday,UNITED,DALLAS-FT. WORTH,Midwest US,Hub,Gates 60-69,2018-12-31,175.0,Somewhat clean,Very safe,Somewhat satsified
1530,Wednesday,JETBLUE,NEW YORK-JFK,East US,Hub,Gates 1-12,2018-12-31,131.0,Average,Very safe,Somewhat satsified
3071,Sunday,PHILIPPINE AIRLINES,MANILA,Asia,Medium,Gates 1-12,2018-01-01,215.0,Somewhat clean,Somewhat safe,Neutral
2996,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,138.0,Clean,Very safe,Somewhat satsified
563,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,105.0,Clean,Very safe,Very satisfied
2296,Wednesday,WOW,REYKJAVIK,eur,Small     ,Gates 91-102,2018-12-31,205.0,Somewhat clean,Very safe,Somewhat satsified
2467,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,131.0,Clean,Very safe,Very satisfied
2789,Thursday,DELTA,SALT LAKE CITY,West US,    Medium,Gates 40-48,2018-12-31,110.0,Clean,Very safe,Very satisfied
2641,Tuesday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,90.0,Clean,Very safe,Somewhat satsified
345,Friday,ALASKA,SAN DIEGO,West US,Medium,Gates 50-59,2018-12-31,156.0,Clean,Very safe,Very satisfied
1246,Thursday,UNITED INTL,TOKYO-NARITA,Asia,Hub,Gates 91-102,2018-12-31,225.0,Average,Somewhat safe,Neutral
1416,Wednesday,UNITED,LAS VEGAS,West US,    Hub,Gates 60-69,2018-12-31,92.0,Somewhat clean,Neutral,Neutral
1100,Tuesday,SOUTHWEST,SAN DIEGO,West US,    Medium,Gates 20-39,2018-12-31,105.0,Clean,Very safe,Very satisfied
1881,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,150.0,Clean,Very safe,Very satisfied
2458,Friday,ALASKA,SALT LAKE CITY,West US,    Medium,Gates 1-12,2018-12-31,510.0,Clean,Very safe,Very satisfied
3131,Sunday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,84.9999999999999,Clean,Very safe,Very satisfied
2713,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,160.0,Average,Somewhat safe,Somewhat satsified
2844,Tuesday,UNITED,SEATTLE,West US,Hub     ,Gates 70-90,2018-12-31,157.0,Clean,Very safe,Somewhat satsified
1299,Tuesday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,185.0,Clean,Very safe,Somewhat satsified
2000,Wednesday,UNITED,NEWARK,EAST US,    Hub,Gates 70-90,2018-12-31,90.0,Clean,Very safe,Very satisfied
245,Thursday,UNITED,NASHVILLE,Midwest US,Medium,Gates 70-90,2018-12-31,400.0,Clean,Very safe,Neutral
1920,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,125.0,Somewhat clean,Somewhat safe,Somewhat satsified
1282,Thursday,CHINA SOUTHERN,WUHAN,Asia,Medium,Gates 1-12,2018-12-31,195.0,Average,Somewhat safe,Somewhat satsified
297,Thursday,UNITED,SAN DIEGO,West US,Medium     ,Gates 70-90,2018-12-31,82.0,Clean,Very safe,Very satisfied
1486,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-01-01,134.0,Somewhat clean,Somewhat safe,Neutral
2454,Friday,UNITED,CHICAGO-O'HARE,Midwest US,    Hub,Gates 60-69,2018-12-31,124.0,Clean,Very safe,Very satisfied
2430,Tuesday,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,105.0,Somewhat clean,Very safe,Somewhat satsified
2309,Tuesday,UNITED,SAN ANTONIO,Midwest US,Medium,Gates 70-90,2018-12-31,69.9999999999999,Clean,Neutral,Somewhat satsified
2849,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,157.0,Somewhat clean,Somewhat safe,Somewhat satsified
2875,Friday,EVA AIR,TAIPEI,Asia,Hub,Gates 91-102,2018-12-31,190.0,Clean,Very safe,Somewhat satsified
649,Friday,UNITED INTL,MUNICH,eur,    Hub,Gates 91-102,2018-12-31,355.0,Somewhat dirty,Somewhat safe,Neutral
2617,Saturday,AEROMEXICO,MEXICO CITY,Canada/Mexico,Hub,Gates 1-12,2018-12-31,145.0,Clean,Very safe,Somewhat satsified
1145,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,180.0,Somewhat clean,Very safe,Neutral
1972,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,150.0,Clean,Very safe,Somewhat satsified
1958,Friday,CATHAY PACIFIC,HONG KONG,Asia,Hub     ,Gates 1-12,2018-12-31,275.0,Somewhat clean,Somewhat safe,Somewhat satsified
3245,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,94.9999999999998,Average,Somewhat safe,Somewhat satsified
548,Thursday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,195.0,Somewhat clean,Somewhat safe,Somewhat satsified
3147,Thursday,DELTA,SALT LAKE CITY,West US,Medium,Gates 40-48,2018-12-31,14.9999999999999,Somewhat clean,Very safe,Somewhat satsified
717,Thursday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,125.0,Somewhat clean,Somewhat safe,Somewhat satsified
1844,Monday,TURKISH AIRLINES,ISTANBUL,middle east,Hub     ,Gates 91-102,2018-12-31,315.0,Somewhat clean,Somewhat safe,Somewhat satsified
3129,Sunday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,125.0,Somewhat clean,Somewhat safe,Neutral
1839,Sunday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,25.0000000000001,Somewhat clean,Very safe,Somewhat satsified
3173,Thursday,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,120.0,Clean,Very safe,Very satisfied
2863,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,157.0,Somewhat clean,Very safe,Somewhat satsified
1611,Thursday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,170.0,Average,Very safe,Somewhat satsified
786,Thursday,UNITED INTL,SAN JOSE DEL CABO,Canada/Mexico,Small,Gates 91-102,2018-12-31,70.0000000000001,Somewhat clean,Somewhat safe,Somewhat satsified
1953,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,225.0,Clean,Somewhat safe,Very satisfied
1421,Wednesday,UNITED,LAS VEGAS,West US,Hub,Gates 60-69,2018-12-31,97.0,Clean,Somewhat safe,Somewhat satsified
1567,Wednesday,UNITED INTL,HONG KONG,Asia,Hub,Gates 91-102,2018-12-31,165.0,Somewhat clean,Somewhat safe,Somewhat satsified
446,Sunday,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,125.0,Somewhat clean,Very unsafe,Somewhat satsified
1407,Wednesday,UNITED,LAS VEGAS,West US,Hub,Gates 60-69,2018-12-31,142.0,Clean,Very safe,Somewhat satsified
3277,Wednesday,SOUTHWEST,DENVER,West US,    Hub,Gates 20-39,2018-12-31,95.0,Somewhat clean,Very safe,Somewhat satsified
1780,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,180.0,Clean,Very safe,Somewhat satsified
1431,Wednesday,FRONTIER,DENVER,West US,    Hub,Gates 20-39,2018-01-01,74.0,Clean,Very safe,Very satisfied
2117,Friday,JETBLUE,LONG BEACH,West US,    Small,Gates 1-12,2018-12-31,79.0,Average,Neutral,Neutral
1199,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,930.0,Somewhat dirty,Somewhat unsafe,Somewhat unsatisfied
2012,Friday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,200.0,Average,Neutral,Neutral
572,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,120.0,Clean,Very safe,Somewhat satsified
741,Sunday,ALASKA,NEW YORK-JFK,EAST US,    Hub,Gates 50-59,2018-12-31,120.0,Somewhat clean,Very safe,Somewhat satsified
2752,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,270.0,Somewhat clean,Very safe,Very satisfied
2557,Tuesday,UNITED,CHICAGO-O'HARE,Midwest US,    Hub,Gates 60-69,2018-12-31,135.0,Somewhat clean,Very safe,Somewhat satsified
1858,Tuesday,UNITED,LOS ANGELES,West US,Hub     ,Gates 60-69,2018-12-31,120.0,Average,Somewhat safe,Neutral
881,Tuesday,ALASKA,RALEIGH-DURHAM,EAST US,Medium     ,Gates 50-59,2018-12-31,160.0,Somewhat clean,Very safe,Somewhat satsified
718,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,185.0,Somewhat clean,Very safe,Somewhat satsified
460,Sunday,UNITED,DALLAS-FT. WORTH,Midwest US,Hub,Gates 60-69,2018-12-31,80.0,Clean,Very safe,Very satisfied
1652,Saturday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,140.0,Somewhat clean,Somewhat safe,Somewhat satsified
1828,Monday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,455.0,Clean,Very safe,Very satisfied
1566,Wednesday,DELTA,DETROIT,Midwest US,Large     ,Gates 40-48,2018-12-31,125.0,Clean,Very safe,Somewhat satsified
600,Thursday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,105.0,Somewhat clean,Very safe,Very satisfied
2059,Thursday,AMERICAN,PHILADELPHIA,EAST US,Large     ,Gates 50-59,2018-12-31,117.0,Clean,Very safe,Somewhat satsified
1181,Tuesday,SOUTHWEST,LAS VEGAS,West US,    Hub,Gates 20-39,2018-12-31,145.0,Average,Neutral,Neutral
2624,Tuesday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,120.0,Somewhat clean,Somewhat safe,Somewhat satsified
2229,Thursday,SOUTHWEST,SANTA ANA,West US,Medium     ,Gates 20-39,2018-12-31,120.0,Somewhat clean,Very safe,Somewhat satsified
2065,Friday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,135.0,Somewhat clean,Somewhat safe,Somewhat satsified
1258,Thursday,CHINA EASTERN,SHANGHAI,Asia,Hub,Gates 1-12,2018-12-31,130.0,Clean,Very safe,Somewhat satsified
